Gene	neg.pval	neg.fdr	pos.pval	pos.fdr	lfc
candidate756	0.090658934135107	0.723957575484695	0.905410149195913	0.999987901646542	-0.40985
candidate757	0.861227724647586	0.999663040323235	0.0258581321071129	0.35619576977548	0.3009
candidate759	0.516147100722091	0.999663040323235	0.0355163479332223	0.434877949137899	0.38855
candidate76	0.194664180055937	0.940531984390394	0.98214671051445	0.999987901646542	-0.32379
candidate760	0.95163800114183	0.999663040323235	0.0102642127935818	0.226223249970543	0.16545
candidate761	0.800216987013223	0.999663040323235	0.244511358936622	0.801939040321898	0.017544
candidate762	0.579859556454507	0.999663040323235	0.396568526237471	0.972519738930715	0.014043
candidate763	0.0850185953752783	0.699182776892214	0.571964232411746	0.999987901646542	-0.57662
candidate764	0.377120392441234	0.999663040323235	0.697397812479373	0.999987901646542	-0.16846
candidate767	0.920295437082715	0.999663040323235	0.221319931671967	0.77574294576341	0.22379
candidate768	0.944902309210624	0.999663040323235	0.0244940670853832	0.348054193128319	0.4094
candidate769	0.539152060766033	0.999663040323235	0.686534451799774	0.999987901646542	-0.013274
candidate77	0.728785928364694	0.999663040323235	0.639367936645729	0.999987901646542	-0.0417
candidate770	0.756318409012951	0.999663040323235	0.535674247173152	0.999987901646542	0.018639
candidate771	0.458208887444215	0.999663040323235	0.782530601977594	0.999987901646542	-0.1492
candidate772	0.498921580118347	0.999663040323235	0.243400911482511	0.801939040321898	0.085346
candidate773	0.734462516973945	0.999663040323235	0.597064739677517	0.999987901646542	-0.067588
candidate774	0.234813591429384	0.999663040323235	0.16214803129948	0.703276964017904	-0.26019
candidate775	0.713461231685374	0.999663040323235	0.094587184107253	0.56040363917308	0.33599
candidate776	0.991140251091195	0.999663040323235	0.0517629670084628	0.49250990239678	0.36039
candidate777	0.0845120689462411	0.699182776892214	0.955468584040352	0.999987901646542	-0.3182
candidate778	0.59947013653124	0.999663040323235	0.070222058261261	0.509109922394142	0.34161
candidate779	0.939957704783955	0.999663040323235	0.511179872228091	0.999987901646542	0.16545
candidate78	0.808963702458116	0.999663040323235	0.732241897735263	0.999987901646542	0.0092992
candidate780	0.518821990860157	0.999663040323235	0.609630556876466	0.999987901646542	0.093126
candidate782	0.439670303769536	0.999663040323235	0.799692472604315	0.999987901646542	-0.11268
candidate783	0.596466525620982	0.999663040323235	0.822568299233415	0.999987901646542	-0.097169
candidate784	0.707499784282661	0.999663040323235	0.2333523768325	0.788639333314499	0.23268
candidate786	0.264584756288046	0.999663040323235	0.882729533115273	0.999987901646542	-0.084236
candidate787	0.738774205157514	0.999663040323235	0.0620020424810825	0.49250990239678	0.26053
candidate789	0.95995546615377	0.999663040323235	0.00579957020847468	0.187974304992326	0.58233
candidate79	0.061054503806211	0.590193536793372	0.960195842492345	0.999987901646542	-0.58126
candidate790	0.813210000456112	0.999663040323235	0.538740757000608	0.999987901646542	0.034787
candidate792	0.000616597240669939	0.0389625801242041	0.999688063372669	0.999987901646542	-0.83191
candidate793	0.952002820725929	0.999663040323235	0.398908845898798	0.972519738930715	0.13069
candidate794	0.0351697142330699	0.430633612053812	0.993289285299341	0.999987901646542	-0.49833
candidate795	0.558036968501273	0.999663040323235	0.524050529517537	0.999987901646542	0.09747
candidate796	0.0510236846866564	0.530240233848032	0.898146011356728	0.999987901646542	-0.5797
candidate797	0.810547348159013	0.999663040323235	0.671861128143997	0.999987901646542	0.015129
candidate798	0.988209669984391	0.999663040323235	0.222639252159219	0.77574294576341	0.31818
candidate799	0.990354000374041	0.999663040323235	0.0645493585828161	0.499015832086418	0.30858
candidate9	0.948402602963017	0.999663040323235	0.00194416881598733	0.15385021366317	0.63437
candidate90	0.208295328423459	0.972633270858693	0.652598632008364	0.999987901646542	-0.095864
candidate900	0.899651674059868	0.999663040323235	0.679222853698181	0.999987901646542	0.048179
candidate901	0.672066921854524	0.999663040323235	0.1139178833525	0.582315066108536	0.26467
candidate905	0.746423272475386	0.999663040323235	0.232097143607869	0.788639333314499	0.12032
candidate909	0.857531413141499	0.999663040323235	0.156570895574321	0.703276964017904	0.16006
