Gene	neg.pval	neg.fdr	pos.pval	pos.fdr	lfc
candidate705	0.138485504635147	0.716035240580257	0.971833793435129	0.99999213499434	-0.48942
candidate706	0.774926790188238	0.998439206190938	0.689491785242684	0.99999213499434	0.02302
candidate707	0.770527386925605	0.998439206190938	0.624589460201649	0.99999213499434	-0.064332
candidate708	0.0726062660454027	0.589392042015622	0.986135818275672	0.99999213499434	-0.45797
candidate709	0.882509848742761	0.998439206190938	0.465305069767632	0.99999213499434	0.065173
candidate71	0.636954267643322	0.998439206190938	0.687452557148129	0.99999213499434	-0.050745
candidate710	0.762520092324864	0.998439206190938	0.176915201084157	0.814247252015017	0.33581
candidate711	0.488597281260012	0.998439206190938	0.713690671189328	0.99999213499434	-0.021893
candidate712	0.364390060920189	0.994910916327883	0.208792792007027	0.860101650655813	-0.20202
candidate714	0.178553563169116	0.758165898995016	0.966247009697137	0.99999213499434	-0.40822
candidate715	0.126427247604702	0.716035240580257	0.983831538005183	0.99999213499434	-0.39606
candidate717	0.113657694931266	0.716035240580257	0.118351962429254	0.711918403618157	-0.42047
candidate718	0.541383385274487	0.998439206190938	0.611389909351187	0.99999213499434	-0.10313
candidate719	0.622315693836057	0.998439206190938	0.0838930030875513	0.625796455463897	0.46886
candidate72	0.880646299084529	0.998439206190938	0.277920910496432	0.97752326382749	0.10162
candidate720	0.838145557002008	0.998439206190938	0.258394947011859	0.93343512153269	0.1136
candidate721	0.409956388633336	0.998439206190938	0.971039475529899	0.99999213499434	-0.20478
candidate722	0.521291479449629	0.998439206190938	0.446822667466054	0.99999213499434	-0.16819
candidate723	0.975783420943653	0.998439206190938	0.0832615777740316	0.625796455463897	0.35454
candidate725	0.165377086253194	0.755903087082903	0.672960661569474	0.99999213499434	-0.085495
candidate726	0.356820305478968	0.980154848868636	0.910647036346174	0.99999213499434	-0.10612
candidate727	0.0278507775217173	0.358109114926188	0.724707771000182	0.99999213499434	-0.47278
candidate728	0.669362333125416	0.998439206190938	0.143873853851007	0.749324850087156	0.22726
candidate729	0.681994359246223	0.998439206190938	0.71641265634868	0.99999213499434	-0.054646
candidate73	0.755373441411499	0.998439206190938	0.063562337142994	0.535201979937087	0.25642
candidate731	0.981887704749925	0.998439206190938	0.147837985759596	0.755616371660156	0.31413
candidate732	0.545864772117646	0.998439206190938	0.929648189211462	0.99999213499434	-0.13005
candidate733	0.154902914549323	0.749307097735824	0.345855224428303	0.99999213499434	-0.11778
candidate734	0.144982796396297	0.728767833916534	0.717432923282705	0.99999213499434	-0.41593
candidate735	0.496821687607651	0.998439206190938	0.714991391107435	0.99999213499434	0.0085097
candidate736	0.19458483979543	0.772739795446598	0.932602357470587	0.99999213499434	-0.17316
candidate737	0.929512256680635	0.998439206190938	0.167577238664118	0.811426629320993	0.17329
candidate738	0.974181988446658	0.998439206190938	0.361231752948277	0.99999213499434	0.2236
candidate739	0.398568741899132	0.998439206190938	0.469851226583863	0.99999213499434	-0.021125
candidate74	0.930818599654286	0.998439206190938	0.591757212947128	0.99999213499434	0.051795
candidate740	0.901713698110465	0.998439206190938	0.345701762431261	0.99999213499434	0.14197
candidate741	0.3530950830016	0.980154848868636	0.0699092438385063	0.543519754913458	0.34315
candidate742	0.159256462430908	0.755903087082903	0.873738377266049	0.99999213499434	-0.21305
candidate743	0.934903436290767	0.998439206190938	0.366264175818062	0.99999213499434	0.20666
candidate744	0.619928185995975	0.998439206190938	0.284611667086705	0.983814388119944	-0.078655
candidate745	0.687919227806035	0.998439206190938	0.205618005847792	0.860101650655813	0.3574
candidate746	0.123382886182343	0.716035240580257	0.679555083279064	0.99999213499434	-0.037214
candidate748	0.878699692085913	0.998439206190938	0.100985621993516	0.671615220968926	0.39772
candidate749	0.921918841126195	0.998439206190938	0.0199158368168959	0.360093535095802	0.56085
candidate75	0.190966656663259	0.772739795446598	0.911848061407059	0.99999213499434	-0.19126
candidate750	0.661503334375841	0.998439206190938	0.491437309935848	0.99999213499434	0.057278
candidate751	0.630468137007951	0.998439206190938	0.42560965507956	0.99999213499434	-0.06257
candidate752	0.884843964290395	0.998439206190938	0.642485898860215	0.99999213499434	0.039277
candidate753	0.882144565873498	0.998439206190938	0.388670078348951	0.99999213499434	0.21863
candidate754	0.675355380283953	0.998439206190938	0.84388312354205	0.99999213499434	-0.075495
candidate755	0.784422981042951	0.998439206190938	0.358516196678069	0.99999213499434	0.077069
candidate756	0.234577475839722	0.846710123499003	0.956280100941417	0.99999213499434	-0.20385
candidate757	0.0506491830572168	0.495513462527511	0.470244792877912	0.99999213499434	-0.088357
